-0.045453574,-0.080604257,0.409088273,0,4
-0.034540322,-0.08605478,0.409088273,0,4
-0.046057832,-0.081812772,0.395147631,0,4
-0.040601205,-0.092726024,0.401812772,0,4
-0.04727245,-0.069086748,0.409088273,0,4
-0.027270924,-0.111512932,0.404242008,0,4
-0.041815824,-0.091511406,0.402423133,0,4
-0.03878233,-0.070905623,0.411511406,0,4
-0.053333333,-0.078181125,0.404242008,0,4
-0.027875181,-0.075147631,0.396362249,0,4
-0.044238956,-0.092726024,0.392724498,0,4
-0.049695583,-0.08,0.396966506,0,4
-0.02423743,-0.091511406,0.409088273,0,4
-0.051514458,-0.096968032,0.419995422,0,4
-0.045453574,-0.093330282,0.392724498,0,4
-0.04727245,-0.073328756,0.419995422,0,4
-0.02423743,-0.100605783,0.395147631,0,4
-0.039996948,-0.0945449,0.412726024,0,4
-0.036969558,-0.089692531,0.392724498,0,4
-0.038178073,-0.0945449,0.407873655,0,4
-0.047876707,-0.103633173,0.4,0,4
-0.054541848,-0.064240482,0.415149157,0,4
-0.055146105,-0.080604257,0.398785382,0,4
-0.051514458,-0.0945449,0.409692531,0,4
-0.059998474,-0.080604257,0.411511406,0,4
-0.040601205,-0.084242008,0.405450523,0,4
-0.058783856,-0.085450523,0.407269398,0,4
-0.050904097,-0.075147631,0.398181125,0,4
-0.029694057,-0.078181125,0.401812772,0,4
-0.044238956,-0.081812772,0.4,0,4
-0.041815824,-0.107270924,0.394543374,0,4
-0.029694057,-0.067878233,0.407269398,0,4
-0.022418555,-0.109089799,0.409088273,0,4
-0.03878233,-0.074543374,0.402423133,0,4
-0.018786908,-0.087269398,0.407873655,0,4
-0.044238956,-0.089088273,0.404242008,0,4
-0.056360723,-0.089088273,0.403631647,0,4
-0.033331807,-0.066059358,0.418786908,0,4
-0.06181735,-0.067878233,0.410907149,0,4
-0.056360723,-0.102418555,0.410907149,0,4
-0.053333333,-0.06181735,0.409088273,0,4
-0.049085222,-0.074543374,0.393328756,0,4
-0.056360723,-0.08,0.403631647,0,4
-0.041815824,-0.078785382,0.40605478,0,4
-0.029694057,-0.087873655,0.396362249,0,4
-0.042420081,-0.095149157,0.405450523,0,4
-0.040601205,-0.085450523,0.416357671,0,4
-0.036359197,-0.107270924,0.400604257,0,4
-0.041815824,-0.098176547,0.412726024,0,4
-0.043634699,-0.076362249,0.393328756,0,4
-0.040601205,-0.093330282,0.401812772,0,4
-0.044238956,-0.078181125,0.409088273,0,4
-0.060602731,-0.08,0.401812772,0,4
-0.052722972,-0.103633173,0.410907149,0,4
-0.040601205,-0.107270924,0.407269398,0,4
-0.038178073,-0.082423133,0.407269398,0,4
-0.04727245,-0.078181125,0.402423133,0,4
-0.065448997,-0.070905623,0.429089799,0,4
-0.039996948,-0.229086748,0.382421607,5,4
-0.0145449,-0.08,0.404242008,8,5
-0.034540322,-0.0945449,0.40605478,10,4
-0.055146105,-0.105452049,0.395147631,10,4
-0.134541848,-0.091511406,0.458179599,11,5
-0.142421607,-0.100605783,0.393328756,11,4
-0.04727245,-0.07150988,0.394543374,13,4
-0.03878233,-0.085450523,0.386059358,13,4
-0.078785382,-0.076362249,0.349694057,13,4
-0.043634699,-0.050904097,0.321812772,14,2
-0.056964981,-0.090907149,0.423633173,14,2
-0.098176547,-0.096968032,0.409692531,16,2
0.041815824,-0.046057832,0.396362249,15,3
0.008484016,-0.138179599,0.355150683,15,4
-0.060602731,-0.084242008,0.394543374,16,2
-0.08605478,-0.205453574,0.416357671,15,4
0.010302892,-0.145448997,0.48,16,3
-0.06181735,-0.081812772,0.456964981,15,2
-0.122420081,-0.073328756,0.502418555,17,4
-0.060602731,-0.139998474,0.374541848,17,3
-0.067267872,-0.056964981,0.412726024,16,4
0.037573816,-0.121815824,0.353331807,17,4
-0.083631647,-0.026056306,0.366057832,19,2
-0.083631647,-0.07150988,0.390905623,19,2
-0.060602731,0.052118715,0.426056306,20,2
-0.102418555,-0.136360723,0.436969558,19,2
